CPT_CODE,DESCRIPTION,NON_FACILITY_PRICE,FACILITY_PRICE
77373,Strtctc bdy rad ther tx dlvr,975.1,99.84
77387,Guidance for radj tx dlvr,36.28,33.28
77399,Unlisted px med radj physics,0.0,33.28
77402,Radiation tx delivery lvl 1,81.87,99.84
77407,Radiation tx delivery lvl 2,308.84,99.84
77412,Radiation tx delivery lvl 3,441.96,99.84
77423,Neutron beam tx complex,0.0,99.84
77427,Radiation tx management x5,194.69,66.56
77431,Radiation therapy management,106.16,66.56
77432,Stereotactic radiation trmt,422.66,66.56
77435,Sbrt management,638.98,66.56
77436,Surf radj ther tx planning,78.21,33.28
77437,Surf radj ther supfc<=150kv,109.16,99.84
77438,Surf rad thr orthvlt>150-500,110.16,99.84
77439,Surf rad thr img gdn us plmt,15.97,33.28
77469,Io radiation tx management,265.57,0.0
77470,Special radiation treatment,144.44,33.28
77499,Unlisted px ther rad tx mgmt,0.0,33.28
77520,Proton trmt simple w/o comp,0.0,99.84
77522,Proton trmt simple w/comp,0.0,99.84
77523,Proton trmt intermediate,0.0,99.84
77525,Proton treatment complex,0.0,99.84
77600,Hyperthermia ext gen supfc,546.12,33.28
77605,Hyperthermia ext gen deep,1031.68,33.28
77610,Hyperthermia ntrstl prb 5/<,671.26,33.28
77615,Hyperthermia ntrstl prb>5,1058.3,33.28
77620,Hyperthermia gen intrcv prb,729.16,33.28
77750,Infuse radioactive materials,394.04,33.28
77761,Apply intrcav radiat simple,422.66,33.28
77762,Apply intrcav radiat interm,556.44,33.28
77763,Apply intrcav radiat compl,789.07,33.28
77767,Hdr rdncl skn surf brachytx,249.93,33.28
77768,Hdr rdncl skn surf brachytx,367.74,33.28
77770,Hdr rdncl ntrstl/icav brchtx,348.11,33.28
77771,Hdr rdncl ntrstl/icav brchtx,608.69,33.28
77772,Hdr rdncl ntrstl/icav brchtx,911.54,33.28
77778,Apply interstit radiat compl,929.51,33.28
77789,Apply surf ldr radionuclide,132.45,33.28
77790,Radiation handling,18.64,99.84
77799,Unlisted px clin brachytx,0.0,33.28
78012,Thyroid uptake measurement,79.87,33.28
78013,Thyroid imaging w/blood flow,165.4,33.28
78014,Thyroid imaging w/blood flow,210.0,33.28
78015,Thyroid met imaging,203.34,33.28
78016,Thyroid met imaging/studies,250.6,33.28
78018,Thyroid met imaging body,274.56,33.28
78020,Thyroid met uptake,78.87,33.28
78070,Parathyroid planar imaging,259.92,33.28
78071,Parathyrd planar w/wo subtrj,308.51,33.28
78072,Parathyrd planar w/spect&ct,381.72,33.28
78075,Adrenal cortex & medulla img,386.05,33.28
78099,Unlisted endocrine px dx nuc,0.0,33.28
78102,Bone marrow imaging ltd,156.75,33.28
78103,Bone marrow imaging mult,169.73,33.28
78104,Bone marrow imaging body,220.31,33.28
78110,Plasma volume single,70.89,33.28
78111,Plasma volume multiple,96.51,33.28
78120,Red cell mass single,72.22,33.28
78121,Red cell mass multiple,97.18,33.28
78122,Whl bld volume determination,100.84,33.28
78130,Red cell survival study,126.46,33.28
78140,Red cell sequestration,109.49,33.28
78185,Spleen imaging,153.75,33.28
78191,Platelet survival study,126.46,33.28
78195,Lymph system imaging,310.5,33.28
78199,Unlstd hematop ret/endo lymp,0.0,33.28
78201,Liver imaging static only,171.06,33.28
78202,Liver imaging with vasc flow,191.36,33.28
78215,Lvr&spleen img static only,177.72,33.28
78216,Lvr&spleen img w/vasc flow,131.46,33.28
78226,Hepatobiliary system imaging,283.88,33.28
78227,Hepatobil syst image w/drug,381.39,33.28
78230,Salivary gland imaging,157.41,33.28
78231,Salivary glnd img serial img,104.5,33.28
78232,Salivary gland function std,102.84,33.28
78258,Esophageal motility,204.67,33.28
78261,Gastric mucosa imaging,183.04,33.28
78262,Gastroesophageal reflux std,216.65,33.28
78264,Gastric emptying img study,288.87,33.28
78265,Gstr emptg img sm bwl trnst,346.44,33.28
78266,Gstr empt img sm bwl&colon,393.37,33.28
78278,Acute gi blood loss imaging,304.51,33.28
78282,Gi protein loss,0.0,33.28
78290,Intestine imaging,289.87,33.28
78291,Pertl-ven shunt patency test,231.96,33.28
78299,Unlisted gi px dx nuc med,0.0,33.28
78300,Bone imaging limited area,198.68,33.28
78305,Bone imaging multiple areas,241.95,33.28
78306,Bone imaging whole body,258.25,33.28
78315,Bone imaging 3 phase,302.18,33.28
78399,Unlisted muscskel px dx nuc,0.0,33.28
78414,Non-imaging heart function,0.0,33.28
78428,Cardiac shunt imaging,170.39,33.28
78429,Myocrd img pet 1 std w/ct,0.0,33.28
78430,Myocrd img pet rst/strs w/ct,0.0,33.28
78431,Myocrd img pet rst&strs ct,0.0,33.28
78432,Myocrd img pet 2rtracer,0.0,33.28
78433,Myocrd img pet 2rtracer ct,0.0,33.28
78434,Aqmbf pet rest & rx stress,0.0,33.28
78445,Vascular flow imaging,166.4,33.28
78451,Ht muscle image spect sing,310.17,33.28
78452,Ht muscle image spect mult,426.32,33.28
78453,Ht muscle image planar sing,261.91,33.28
78454,Ht musc image planar mult,380.72,33.28
78456,Acute venous thrombus image,283.21,33.28
78457,Venous thrombosis imaging,166.73,33.28
78458,Ven thrombosis images bilat,185.37,33.28
78459,Myocrd img pet single study,0.0,33.28
78466,Heart infarct image,158.41,33.28
78468,Heart infarct image (ef),182.37,33.28
78469,Heart infarct image (3d),203.01,33.28
78472,Gated heart planar single,206.67,33.28
78473,Gated heart multiple,265.91,33.28
78481,Heart first pass single,161.74,33.28
78483,Heart first pass multiple,218.65,33.28
78491,Myocrd img pet 1std rst/strs,0.0,33.28
78492,Myocrd img pet mlt rst&strs,0.0,33.28
78494,Heart image spect,210.33,33.28
78496,Heart first pass add-on,42.27,33.28
78499,Unlisted cv px dx nuc med,0.0,33.28
78579,Lung ventilation imaging,165.73,33.28
78580,Lung perfusion imaging,208.67,33.28
78582,Lung ventilat&perfus imaging,289.54,33.28
78597,Lung perfusion differential,179.38,33.28
78598,Lung perf&ventilat diferentl,263.91,33.28
78599,Unlisted resp px dx nuc med,0.0,33.28
78600,Brain image < 4 views,166.07,33.28
78601,Brain image w/flow < 4 views,192.03,33.28
78605,Brain image 4+ views,178.71,33.28
78606,Brain image w/flow 4 + views,286.87,33.28
78608,Brain imaging (pet),0.0,33.28
78610,Brain flow imaging only,156.08,33.28
78630,Cerebrospinal fluid scan,293.53,33.28
78635,Csf ventriculography,293.53,33.28
78645,Csf shunt evaluation,284.21,33.28
78650,Csf leakage imaging,244.28,33.28
78660,Nuclear exam of tear flow,132.12,33.28
78699,Unlisted nrvs sys px dx nuc,0.0,33.28
78700,Kidney imaging morphol,152.76,33.28
78701,Kidney imaging with flow,202.34,33.28
78707,K flow/funct image w/o drug,208.67,33.28
78708,K flow/funct image w/drug,171.72,33.28
78709,K flow/funct image multiple,325.15,33.28
78725,Kidney function study,99.17,33.28
78730,Urinary bladder retention,72.88,33.28
78740,Ureteral reflux study,219.98,33.28
78761,Testicular imaging w/flow,189.36,33.28
78799,Unlisted gu px dx nuc med,0.0,33.28
78800,Rp loclzj tum 1 area 1 d img,230.96,33.28
78801,Rp loclzj tum 2+area 1+d img,239.28,33.28
78802,Rp loclzj tum whbdy 1 d img,269.24,33.28
78803,Rp loclzj tum spect 1 area,334.46,33.28
78804,Rp loclzj tum whbdy 2+d img,559.1,33.28
78808,Iv inj ra drug dx study,40.93,166.4
78811,Pet image ltd area,0.0,33.28
78812,Pet image skull-thigh,0.0,33.28
78813,Pet image full body,0.0,33.28
78814,Pet image w/ct lmtd,0.0,33.28
78815,Pet image w/ct skull-thigh,0.0,33.28
78816,Pet image w/ct full body,0.0,33.28
78830,Rp loclzj tum spect w/ct 1,419.33,33.28
78831,Rp loclzj tum spect 2 areas,620.67,33.28
78832,Rp loclzj tum spect w/ct 2,788.07,33.28
78835,Rp quan meas single area,89.52,33.28
78999,Unlisted misc px dx nuc med,0.0,33.28
79005,Nuclear rx oral admin,131.79,33.28
79101,Nuclear rx iv admin,142.44,33.28
79200,Nuclear rx intracav admin,130.12,33.28
79300,Nuclr rx interstit colloid,0.0,33.28
79403,Hematopoietic nuclear tx,156.08,33.28
79440,Nuclear rx intra-articular,116.81,33.28
79445,Nuclear rx intra-arterial,0.0,33.28
79999,Rp therapy unlisted px,0.0,33.28
80503,Path clin consltj sf 5-20,18.3,0.0
80504,Path clin consltj mod 21-40,38.6,0.0
80505,Path clin consltj high 41-60,73.22,0.0
80506,Path clin consltj prolng svc,41.6,33.28
85060,Blood smear interpretation,18.97,266.24
85097,Bone marrow interpretation,38.94,0.0
85396,Clotting assay whole blood,15.64,0.0
86077,Phys blood bank serv xmatch,39.6,0.0
86078,Phys blood bank serv reactj,39.6,0.0
86079,Phys blood bank serv authrj,39.27,0.0
86485,Skin test candida,0.0,99.84
86486,Skin test unlisted antign ea,6.66,99.84
86510,Histoplasmosis skin test,8.32,99.84
86580,Tb intradermal test,10.98,99.84
88104,Cytopath fl nongyn smears,83.87,33.28
88106,Cytopath fl nongyn filter,67.23,33.28
88108,Cytopath concentrate tech,68.56,33.28
88112,Cytopath cell enhance tech,65.23,33.28
88120,Cytp urne 3-5 probes ea spec,540.13,33.28
88121,Cytp urine 3-5 probes cmptr,392.37,33.28
88125,Forensic cytopathology,27.62,33.28
88141,Cytopath c/v interpret,23.96,66.56
88160,Cytopath smear other source,81.2,33.28
88161,Cytopath smear other source,82.53,33.28
88162,Cytopath smear other source,127.13,33.28
88172,Cytp dx eval fna 1st ea site,53.91,33.28
88173,Cytopath eval fna report,166.07,33.28
88177,Cytp fna eval ea addl,28.95,33.28
88182,Cell marker study,148.43,33.28
88184,Flowcytometry/ tc 1 marker,80.87,99.84
88185,Flowcytometry/tc add-on,22.96,99.84
88187,Flowcytometry/read 2-8,34.94,66.56
88188,Flowcytometry/read 9-15,58.24,66.56
88189,Flowcytometry/read 16 & >,78.87,66.56
88199,Unlisted cytopathology px,0.0,33.28
88291,Cyto/molecular report,32.95,66.56
88299,Unlisted cytogenetic study,0.0,0.0
88300,Surgical path gross,16.31,33.28
88302,Tissue exam by pathologist,32.28,33.28
88304,Tissue exam by pathologist,40.93,33.28
88305,Tissue exam by pathologist,69.89,33.28
88307,Tissue exam by pathologist,276.89,33.28
88309,Tissue exam by pathologist,412.01,33.28
88311,Decalcify tissue,19.64,33.28
88312,Special stains group 1,109.16,33.28
88313,Special stains group 2,80.54,33.28
88314,Histochemical stains add-on,81.54,33.28
88319,Enzyme histochemistry,131.46,33.28
88321,Consltj&reprt sld prep elswr,67.23,0.0
88323,Consltj&reprt matrl prep sld,112.49,33.28
88325,Consltj compre rvw rec reprt,112.15,0.0
88329,Path consltj drg surg,27.96,0.0
88331,Path consltj surg 1 blk 1spc,96.84,33.28
88332,Path consltj surg ea add blk,53.25,33.28
88333,Path consltj surg cyto xm 1,87.86,33.28
88334,Path consltj surg cyto xm ea,53.58,33.28
88341,Imhchem/imcytchm ea add antb,93.85,33.28
88342,Imhchem/imcytchm 1st antb,109.82,33.28
88344,Imhchem/imcytchm ea mlt antb,172.72,33.28
88346,Imfluor 1st 1antb stain px,136.45,33.28
88348,Electron microscopy dx,476.24,33.28
88350,Imfluor ea addl 1antb stn px,106.5,33.28
88355,M/phmtrc alys skeletal musc,139.78,33.28
88356,Analysis nerve,222.98,33.28
88358,Analysis tumor,129.79,33.28
88360,Tumor immunohistochem/manual,119.81,33.28
88361,Tumor immunohistochem/comput,114.15,33.28
88362,Nerve teasing preparations,217.65,33.28
88363,Xm archive tissue molec anal,15.31,0.0
88364,Insitu hybridization (fish),126.13,33.28
88365,Insitu hybridization (fish),168.4,33.28
88366,Insitu hybridization (fish),264.24,33.28
88367,Insitu hybridization auto,104.5,33.28
88368,Insitu hybridization manual,145.43,33.28
88369,M/phmtrc alysishquant/semiq,128.46,33.28
88373,M/phmtrc alys ishquant/semiq,63.23,33.28
88374,M/phmtrc alys ishquant/semiq,265.24,33.28
88375,Optical endomicroscpy interp,44.93,66.56
88377,M/phmtrc alys ishquant/semiq,382.72,33.28
88380,Microdissection laser,117.15,33.28
88381,Microdissection manual,187.03,33.28
88387,Macroscopic xm dsj&prep tiss,32.61,33.28
88399,Unlisted surgical path px,0.0,33.28
89049,Chct for mal hyperthermia,58.24,0.0
89220,Sputum specimen collection,20.97,99.84
89230,Collect sweat for test,3.0,99.84
89240,Unlisted misc path test,0.0,0.0
90460,Im admin 1st/only component,23.3,0.0
90461,Im admin each addl component,8.65,0.0
90471,Immunization admin,21.96,166.4
90472,Immunization admin each add,15.97,166.4
90473,Immune admin oral/nasal,17.31,0.0
90474,Immune admin oral/nasal addl,12.31,0.0
90785,Psytx complex interactive,11.65,0.0
90791,Psych diagnostic evaluation,136.78,0.0
90792,Psych diag eval w/med srvcs,158.75,0.0
90832,Psytx w pt 30 minutes,69.22,0.0
90833,Psytx w pt w e/m 30 min,65.56,0.0
90834,Psytx w pt 45 minutes,91.52,0.0
90836,Psytx w pt w e/m 45 min,82.87,0.0
90837,Psytx w pt 60 minutes,134.78,0.0
90838,Psytx w pt w e/m 60 min,109.82,0.0
90839,Psytx crisis initial 60 min,129.13,0.0
90840,Psytx crisis ea addl 30 min,62.23,0.0
90845,Psychoanalysis,87.86,0.0
90846,Family psytx w/o pt 50 min,98.84,0.0
90847,Family psytx w/pt 50 min,102.5,0.0
90849,Multiple family group psytx,29.95,0.0
90853,Group psychotherapy,24.29,0.0
90865,Narcosynthesis,114.15,0.0
90867,Tcranial magn stim tx plan,0.0,0.0
90868,Tcranial magn stim tx deli,0.0,0.0
90869,Tcran magn stim redetemine,0.0,0.0
90870,Electroconvulsive therapy,98.18,0.0
90880,Hypnotherapy,79.21,0.0
90899,Unlisted psyc svc/therapy,0.0,0.0
90901,Biofeedback train any meth,16.31,0.0
90912,Bfb training 1st 15 min,37.27,0.0
90913,Bfb training ea addl 15 min,20.97,0.0
90935,Hemodialysis one evaluation,61.24,0.0
90937,Hemodialysis repeated eval,88.19,0.0
90945,Dialysis one evaluation,76.88,0.0
90947,Dialysis repeated eval,105.83,0.0
90951,Esrd serv 4 visits p mo <2yr,1179.44,0.0
90952,Esrd serv 2-3 vsts p mo <2yr,0.0,0.0
90953,Esrd serv 1 visit p mo <2yrs,0.0,0.0
90954,Esrd serv 4 vsts p mo 2-11,1030.68,0.0
90955,Esrd srv 2-3 vsts p mo 2-11,536.47,0.0
90956,Esrd srv 1 visit p mo 2-11,365.41,0.0
90957,Esrd srv 4 vsts p mo 12-19,794.06,0.0
90958,Esrd srv 2-3 vsts p mo 12-19,516.84,0.0
90959,Esrd serv 1 vst p mo 12-19,337.79,0.0
90960,Esrd srv 4 visits p mo 20+,371.4,0.0
90961,Esrd srv 2-3 vsts p mo 20+,309.5,0.0
90962,Esrd serv 1 visit p mo 20+,214.32,0.0
90963,Esrd home pt serv p mo <2yrs,624.0,0.0
90964,Esrd home pt serv p mo 2-11,532.15,0.0
90965,Esrd home pt serv p mo 12-19,514.18,0.0
90966,Esrd home pt serv p mo 20+,309.17,0.0
90967,Esrd svc pr day pt <2,18.3,0.0
90968,Esrd svc pr day pt 2-11,17.64,0.0
90969,Esrd svc pr day pt 12-19,17.31,0.0
90970,Esrd svc pr day pt 20+,9.98,0.0
90997,Hemoperfusion,75.88,0.0
90999,Unlisted dialysis procedure,0.0,0.0
91010,Esophagus motility study,244.94,33.28
91013,Esophgl motil w/stim/perfus,28.29,33.28
91020,Gastric motility studies,307.51,33.28
91022,Duodenal motility study,193.36,33.28
91030,Acid perfusion of esophagus,162.07,33.28
91034,Gastroesophageal reflux test,201.68,33.28
91035,G-esoph reflx tst w/electrod,500.53,33.28
91037,Esoph imped function test,186.7,33.28
91038,Esoph imped funct test > 1hr,444.29,33.28
91040,Esoph balloon distension tst,574.75,33.28
91065,Breath hydrogen/methane test,64.23,33.28
91110,Gi trc img intral esoph-ile,799.39,33.28
91111,Gi trc img intral esophagus,953.47,33.28
91112,Gi wireless capsule measure,1760.84,33.28
91113,Gi trc img intral colon i&r,981.76,33.28
91117,Colon motility 6 hr study,121.47,0.0
91124,Rct snsatn tone&cmplianc std,765.77,33.28
91125,Anrct mano rct snsatn&balo,346.11,33.28
91132,Electrogastrography,483.89,33.28
91133,Electrogastrography w/test,506.52,33.28
91200,Liver elastography,33.61,33.28
91299,Unlisted dx gi procedure,0.0,33.28
92002,Intrm oph exam new patient,37.61,0.0
92004,Compre oph exam new pt 1/>,77.54,0.0
92012,Intrm oph exam est patient,41.27,0.0
92014,Compre oph exam est pt 1/>,61.9,0.0
92018,Compl oph exam general anes,112.82,0.0
92019,Lmtd oph exam general anes,58.57,0.0
92020,Gonioscopy,16.31,0.0
92025,Cptrized corneal topography,36.94,33.28
92060,Sensorimotor examination,63.9,33.28
92065,Orthop traing pfrmd phys/qhp,27.29,0.0
92066,Orthop traing supvj phys/qhp,25.96,99.84
92071,Contact lens fitting for tx,25.96,0.0
92072,Fitg c-lens keratoconus 1st,76.21,0.0
92081,Limited visual field xm,33.61,33.28
92082,Intermediate visual field xm,47.26,33.28
92083,Extended visual field xm,63.56,33.28
92100,Serial tonometry,25.96,0.0
92132,Cptrzd oph dx img ant sgm,29.62,33.28
92133,Cptrzd oph dx img pst sgm on,30.62,33.28
92134,Cptrz oph dx img pst sgm rta,32.61,33.28
92136,Ophthalmic biometry,47.92,33.28
92137,Cptrz oph img pst sg rta oct,59.57,33.28
92145,Corneal hysteresis deter,13.64,33.28
92201,Opscpy extnd rta draw uni/bi,18.3,0.0
92202,Opscpy extnd on/mac draw,11.65,0.0
92227,Img rta detcj/mntr ds staff,18.64,99.84
92228,Img rta detc/mntr ds phy/qhp,30.28,33.28
92229,Img rta detc/mntr ds poc aly,46.59,99.84
92230,Fluorescein angioscopy i&r,26.62,0.0
92235,Fluorescein angrph mltiframe,161.74,33.28
92240,Icg angiography i&r uni/bi,244.61,33.28
92242,Fluorescein&icg angiography,335.13,33.28
92250,Fundus photography w/i&r,36.94,33.28
92260,Ophthalmodynamometry,8.99,0.0
92265,Ndl oculoelectromyography 1+,87.86,33.28
92270,Electro-oculography w/i&r,125.47,33.28
92273,Full field erg w/i&r,122.8,33.28
92274,Multifocal erg w/i&r,91.85,33.28
92283,Extnd color vision xm,54.91,33.28
92284,Dx dark adaptation exam i&r,32.95,33.28
92285,External ocular photography,23.63,33.28
92286,Ant sgm img i&r speclr mic,39.27,33.28
92287,Ant sgm img ir flrscn angrph,134.78,33.28
92311,Contact lens fitg aphakia 1,41.93,0.0
92312,Contact lens fitg aphakia ou,48.92,0.0
92313,C-lens fitg corneosclrl lens,35.61,0.0
92315,C-lens fitg tech aphakia 1,17.64,0.0
92316,C-lens fitg tech aphakia ou,26.29,0.0
92317,C-lens fitg tech corneosclrl,17.64,0.0
92325,Modification of contact lens,46.59,166.4
92326,Replacement of contact lens,38.94,166.4
92499,Unlisted oph svc/procedure,0.0,33.28
92502,Ear and throat examination,86.2,0.0
92504,Ear microscopy examination,7.65,0.0
92507,Tx sp lang voice comm indiv,75.88,232.96
92508,Tx sp lang voice comm group,23.96,232.96
92511,Nasopharyngoscopy,32.61,0.0
92512,Nasal function studies,23.3,0.0
92516,Facial nerve function test,18.64,0.0
92517,Vemp test i&r cervical,33.61,0.0
92518,Vemp test i&r ocular,34.61,0.0
92519,Vemp tst i&r cervical&ocular,50.92,0.0
92520,Laryngeal function studies,32.28,0.0
92521,Evaluation of speech fluency,132.79,232.96
92522,Evaluate speech production,111.49,232.96
92523,Speech sound lang comprehen,225.64,232.96
92524,Behavral qualit analys voice,109.16,232.96
92526,Oral function therapy,83.87,232.96
92537,Caloric vstblr test w/rec,39.27,33.28
92538,Caloric vstblr test w/rec,21.63,33.28
92540,Basic vestibular evaluation,103.17,33.28
92541,Spontaneous nystagmus test,24.63,33.28
92542,Positional nystagmus test,28.29,33.28
92544,Optokinetic nystagmus test,17.64,33.28
92545,Oscillating tracking test,16.64,33.28
92546,Sinusoidal rotational test,134.12,33.28
92547,Supplemental electrical test,10.98,99.84
92548,Cdp-sot 6 cond w/i&r,47.26,33.28
92549,Cdp-sot 6 cond w/i&r mct&adt,62.23,33.28
92550,Tympanometry & reflex thresh,21.63,232.96
92552,Pure tone audiometry air,40.27,99.84
92553,Audiometry air & bone,48.92,99.84
92555,Speech threshold audiometry,29.62,99.84
92556,Speech audiometry complete,46.26,99.84
92557,Comprehensive hearing test,25.63,232.96
92562,Loudness balance test,48.92,99.84
92563,Tone decay hearing test,35.61,99.84
92565,Stenger test pure tone,22.3,99.84
92567,Tympanometry,8.65,232.96
92568,Acoustic refl threshold tst,12.65,232.96
92570,Acoustic immitance testing,23.63,232.96
92571,Filtered speech test,30.95,99.84
92572,Staggered spondaic word test,60.24,99.84
92575,Sensorineural acuity lvl tst,73.55,99.84
92576,Synthetic sentence id test,42.27,99.84
92577,Stenger test speech,22.63,99.84
92579,Visual audiometry (vra),29.62,232.96
92582,Conditioning play audiometry,86.53,99.84
92583,Select picture audiometry,61.24,99.84
92584,Electrocochleography,104.83,0.0
92587,Evoked auditory test limited,21.96,33.28
92588,Evoked auditory tst complete,33.61,33.28
92596,Ear protector evaluation,77.88,99.84
92597,Oral speech device eval,70.89,232.96
92601,Cochlear implt f/up exam <7,97.84,232.96
92602,Reprogram cochlear implt <7,55.58,232.96
92603,Cochlear implt f/up exam 7/>,95.51,232.96
92604,Reprogram cochlear implt 7/>,53.25,232.96
92607,Ex for speech device rx 1hr,121.8,232.96
92608,Ex for speech device rx addl,47.59,232.96
92609,Use of speech device service,102.17,232.96
92610,Evaluate swallowing function,57.57,232.96
92611,Motion fluoroscopy/swallow,91.19,232.96
92612,Endoscopy swallow (fees) vid,53.91,0.0
92613,Endoscopy swallow (fees) i&r,29.95,0.0
92614,Laryngoscopic sensory vid,53.91,0.0
92615,Laryngoscopic sensory i&r,26.62,0.0
92616,Fees w/laryngeal sense test,79.54,0.0
92617,Fees w/laryngeal sense i&r,33.61,0.0
92620,Auditory function 60 min,63.9,299.52
92621,Auditory function + 15 min,14.98,299.52
92622,Dx aly aud oi snd prcsr 1st,53.58,0.0
92623,Dx aly aud oi snd prcsr each,13.98,0.0
92625,Tinnitus assessment,49.25,299.52
92626,Eval aud funcj 1st hour,59.57,0.0
92627,Eval aud funcj ea addl 15,13.98,0.0
92640,Aud brainstem implt programg,74.88,299.52
92651,Aep hearing status deter i&r,79.87,0.0
92652,Aep thrshld est mlt freq i&r,107.49,0.0
92653,Aep neurodiagnostic i&r,79.87,0.0
92700,Unlisted orl service/px,0.0,0.0
92920,Prq trluml c angiop 1art&/br,385.72,0.0
92924,Prq trluml c athrc 1 art&/br,467.58,0.0
92928,Prq tcat plmt ntrac st 1 les,462.26,0.0
92930,Prq tcat plmt ntrac st 2+les,503.53,0.0
92933,Prq trlml c athrc st angiop1,551.45,0.0
92937,Prq trluml revsc cab grf 1,521.83,0.0
92941,Prq trlml revsc tot occl ami,587.39,0.0
92943,Prq trluml revsc ch occ ant,631.65,0.0
92945,Prq trl rvs ch occ ant&rtrgr,629.66,0.0
92950,Heart/lung resuscitation cpr,169.73,0.0
92953,Temporary external pacing,1.0,0.0
92960,Cardioversion electric ext,94.52,0.0
92961,Cardioversion electric int,214.66,0.0
92970,Cardioassist internal,162.41,0.0
92971,Cardioassist external,87.19,0.0
92972,Perq trluml coronry lithotrp,121.8,0.0
92973,Prq trluml c mchn asp thrmbc,81.2,0.0
92974,Cath place cardio brachytx,138.11,0.0
92978,Endoluminl ivus oct c 1st,0.0,33.28
92979,Endoluminl ivus oct c ea,0.0,33.28
92986,Revision of aortic valve,1163.8,0.0
92987,Revision of mitral valve,1200.74,0.0
92990,Revision of pulmonary valve,962.46,0.0
92997,Pul art balloon repr percut,545.46,0.0
92998,Pul art balloon repr percut,273.89,0.0
93000,Electrocardiogram complete,15.31,133.12
93005,Electrocardiogram tracing,6.99,99.84
93010,Electrocardiogram report,8.32,66.56
93015,Cv stress test supvj i&r,73.22,133.12
93016,Cv stress test supvj only,20.63,66.56
93017,Cv stress test tracing only,38.94,99.84
93018,Cv stress test i&r only,13.64,66.56
93024,Ergonovine provocation test,114.48,33.28
93025,Microvolt t-wave assess,135.45,33.28
93040,Rhythm ecg with report,14.98,133.12
93041,Rhythm ecg tracing,7.99,99.84
93042,Rhythm ecg report,6.99,66.56
93050,Art pressure waveform analys,16.97,33.28
93145,Interrog crtd sins bat ip wo,27.62,0.0
93146,Interrog crtd sins bat ip w/,38.94,0.0
93150,Therapy activation ipnss,36.28,0.0
93151,Interrog&prgrmg ipnss,34.28,0.0
93152,Interrog&prgrmg ipnss polysm,75.55,0.0
93153,Interrog w/o prgrmg ipnss,18.64,0.0
93224,Xtrnl ecg rec up to 48 hrs,70.22,133.12
93225,Xtrnl ecg rec<48 hrs rec,17.97,99.84
93226,Xtrnl ecg rec<48 hr scan a/r,34.61,99.84
93227,Xtrnl ecg rec<48 hr r&i,17.64,66.56
93228,Remote 30 day ecg rev/report,24.96,66.56
93229,Remote 30 day ecg tech supp,755.79,99.84
93241,Xtrnl ecg rec>48hr<7d,278.22,133.12
93242,Ext ecg>48hr<7d recording,11.65,99.84
93243,Ext ecg>48hr<7d scan a/r,243.94,99.84
93244,Ext ecg>48hr<7d rev&interpj,22.63,66.56
93245,Ext ecg>7d<15d rec scan a/r,288.54,133.12
93246,Ext ecg>7d<15d recording,11.65,99.84
93247,Ext ecg>7d<15d scan a/r,252.26,99.84
93248,Ext ecg>7d<15d rev&interpj,24.63,66.56
93260,Prgrmg dev eval impltbl sys,75.21,33.28
93261,Interrogate subq defib,69.56,33.28
93264,Rem mntr wrls p-art prs snr,29.62,0.0
93268,Ecg record/review,169.06,133.12
93270,Remote 30 day ecg rev/report,8.32,99.84
93271,Ecg/monitoring and analysis,137.11,99.84
93272,Ecg/review interpret only,23.63,66.56
93278,Ecg/signal-averaged,32.95,33.28
93279,Prgrmg dev eval pm/ldls pm,66.56,33.28
93280,Pm device progr eval dual,78.21,33.28
93281,Pm device progr eval multi,82.53,33.28
93282,Prgrmg eval implantable dfb,78.21,33.28
93283,Prgrmg eval implantable dfb,96.18,33.28
93284,Prgrmg eval implantable dfb,103.83,33.28
93285,Prgrmg dev eval scrms ip,59.24,33.28
93286,Peri-px eval pm/ldls pm ip,44.26,33.28
93287,Peri-px device eval & prgr,51.58,33.28
93288,Interrog evl pm/ldls pm ip,55.24,33.28
93289,Interrog device eval heart,70.89,33.28
93290,Interrog dev eval icpms ip,52.25,33.28
93291,Interrog dev eval scrms ip,47.92,33.28
93292,Wcd device interrogate,51.25,33.28
93293,Pm phone r-strip device eval,39.6,33.28
93294,Rem interrog evl pm/ldls pm,29.29,66.56
93295,Dev interrog remote 1/2/mlt,35.94,66.56
93296,Rem interrog evl pm/ids,31.62,99.84
93297,Rem interrog dev eval icpms,60.57,33.28
93298,Rem interrog dev eval scrms,102.84,33.28
93303,Echo transthoracic,219.65,33.28
93304,Echo transthoracic,153.09,33.28
93306,Tte w/doppler complete,196.02,33.28
93307,Tte w/o doppler complete,137.45,33.28
93308,Tte f-up or lmtd,100.84,33.28
93312,Echo transesophageal,238.62,33.28
93313,Echo transesophageal,10.32,0.0
93314,Echo transesophageal,230.63,33.28
93315,Echo transesophageal,0.0,33.28
93316,Echo transesophageal,24.29,0.0
93317,Echo transesophageal,0.0,33.28
93318,Echo transesophageal intraop,0.0,33.28
93319,3d echo img cgen car anomal,20.63,0.0
93320,Doppler echo complete,51.25,33.28
93321,Doppler echo f-up/lmtd std,25.29,33.28
93325,Doppler echo color flow mapg,23.63,33.28
93350,Stress tte only,184.7,33.28
93351,Stress tte complete,232.63,33.28
93352,Admin ecg contrast agent,35.61,0.0
93355,Echo transesophageal (tee),191.36,0.0
93356,Myocrd strain img spckl trck,9.98,0.0
93451,Right heart cath,848.31,33.28
